"","date","avgDlWindSpeedMPH","avgDlWindDirectionDegrees","periodLength15","periodLength20","periodLength25","pseudoWindSpeed","avgDlWindDirectionDegreesGt15","avgDlWindSpeedMPHGt15","high"
"300",2013-01-10,10.736641221374,116.404580152672,0,0,0,0,NA,NA,23
"301",2013-01-11,11.675572519084,82.1297709923664,55,0,0,15,43.7,16.9909090909091,19
"302",2013-01-12,8.38549618320611,116.370229007634,0,0,0,0,NA,NA,14
"303",2013-01-13,10.1679389312977,106.595419847328,0,0,0,0,NA,NA,16
"304",2013-01-14,10.5075757575758,89.7083333333333,37,0,0,15,43.6190476190476,16.2261904761905,18
"305",2013-01-15,10.969696969697,99.7159090909091,29,0,0,15,64.34375,15.578125,17
"306",2013-01-16,8.31060606060606,82.9962121212121,0,0,0,0,NA,NA,13
"307",2013-01-17,26.6363636363636,342.151515151515,132,132,77,25,342.151515151515,26.6363636363636,31
"308",2013-01-18,15.405303030303,131.912878787879,49,27,0,20,171.652542372881,18.5762711864407,22
"309",2013-01-19,6.44642857142857,114.524350649351,0,0,0,0,NA,NA,11
"310",2013-01-20,5.50378787878788,72.7765151515152,0,0,0,0,NA,NA,11
"311",2013-01-21,6.81578947368421,207.357142857143,0,0,0,0,NA,NA,16
"312",2013-01-22,8.30075187969925,191.503759398496,0,0,0,0,NA,NA,18
"313",2013-01-23,11.3609022556391,78.2443609022556,25,0,0,15,51.7547169811321,18.3396226415094,27
"314",2013-01-24,15.984962406015,24.0714285714286,96,0,0,15,21.5773195876289,16.9484536082474,20
"315",2013-01-25,13.3045112781955,45.7105263157895,0,0,0,0,NA,NA,16
"316",2013-01-26,11.5902255639098,63.4022556390977,54,0,0,15,49.8333333333333,16.25,18
"317",2013-01-27,16.4360902255639,57.7706766917293,95,0,0,15,56.5172413793103,16.9008620689655,19
"318",2013-01-28,9.63805970149254,65.7350746268657,0,0,0,0,NA,NA,17
"319",2013-01-29,11.115671641791,128.320895522388,0,0,0,0,NA,NA,19
"320",2013-01-30,12.4701492537313,152.708955223881,0,0,0,0,NA,NA,19
"321",2013-01-31,19.6259259259259,25.2333333333333,135,37,0,20,25.2333333333333,19.6259259259259,25
"322",2013-02-01,19.4777777777778,55.9333333333333,135,0,0,15,55.9333333333333,19.4777777777778,23
"323",2013-02-02,9.72222222222222,57.662962962963,26,0,0,15,33.8333333333333,15.1309523809524,16
"324",2013-02-03,17.1555555555556,58.9185185185185,80,61,0,20,60.8373493975904,20.6385542168675,24
"325",2013-02-04,12.5481481481481,61.7814814814815,37,0,0,15,52.6774193548387,15.4838709677419,18
"326",2013-02-05,10.4962962962963,78.437037037037,32,0,0,15,55.9857142857143,16.5428571428571,19
"327",2013-02-06,8.74264705882353,92.0992647058823,0,0,0,0,NA,NA,14
"328",2013-02-07,12.8235294117647,123.033088235294,42,0,0,15,139.488095238095,17.6785714285714,19
"329",2013-02-08,10.5183823529412,125.242647058824,0,0,0,0,NA,NA,16
"330",2013-02-09,10.3713235294118,81.8272058823529,0,0,0,0,NA,NA,16.5
"331",2013-02-10,13.0955882352941,135.183823529412,29,0,0,15,142.008771929825,16.6052631578947,21
"332",2013-02-11,12.9124087591241,134.467153284672,0,0,0,0,NA,NA,19
"333",2013-02-12,12.1824817518248,134.514598540146,38,0,0,15,138.177777777778,15.8,17
"334",2013-02-13,13.2335766423358,131.080291970803,51,0,0,15,108.28125,17.09375,22
"335",2013-02-14,11.014598540146,240.806569343066,0,0,0,0,NA,NA,23.5
"336",2013-02-15,15.1086956521739,154.13768115942,77,0,0,15,155.68125,16.83125,20
"337",2013-02-16,25.713768115942,272.692028985507,138,138,95,25,272.692028985507,25.713768115942,28
"338",2013-02-17,13.1268115942029,37.8260869565217,0,0,0,0,NA,NA,17
"339",2013-02-18,10.3550724637681,104.25,24,0,0,15,57.9166666666667,20,23
"340",2013-02-19,12.1546762589928,51.8920863309352,45,0,0,15,38.7549019607843,17.2058823529412,19
"341",2013-02-20,14.341726618705,55.1690647482014,60,0,0,15,50.4328358208955,16.089552238806,18
"342",2013-02-21,12.4676258992806,133.532374100719,0,0,0,0,NA,NA,19
"343",2013-02-22,14.5935251798561,140.661870503597,59,28,0,20,140.852112676056,18.9859154929577,23
"344",2013-02-23,11.0503597122302,116.701438848921,0,0,0,0,NA,NA,18
"345",2013-02-24,12.7086330935252,158.406474820144,32,0,0,15,181.5,17.3557692307692,22
"346",2013-02-25,14.25,129.732142857143,61,0,0,15,145.7890625,18.4609375,25
"347",2013-02-26,17.6418439716312,263.755319148936,91,46,0,20,268.260869565217,19.8608695652174,28
"348",2013-02-27,13.7163120567376,42.0851063829787,55,0,0,15,34.2545454545455,18.4636363636364,22
"349",2013-02-28,20.2624113475177,102.301418439716,141,55,0,20,102.301418439716,20.2624113475177,24
"350",2013-03-01,23.6489361702128,273.790780141844,141,141,40,25,273.790780141844,23.6489361702128,27
"351",2013-03-02,17.8971631205674,304.014184397163,128,27,0,20,310.201550387597,18.3100775193798,26
"352",2013-03-03,15.6524822695035,325.429078014184,86,0,0,15,322.867021276596,17.1010638297872,23
"353",2013-03-04,10.7872340425532,71.2765957446808,0,0,0,0,NA,NA,19
"354",2013-03-05,9.0625,132.6875,0,0,0,0,NA,NA,16
"355",2013-03-06,13.6777777777778,19.3222222222222,0,0,0,0,NA,NA,15
"356",2013-03-07,12.7147887323944,66.3415492957746,71,0,0,15,38.8157894736842,17.0789473684211,20
"357",2013-03-08,14.0316901408451,58.0422535211268,86,0,0,15,45.8494623655914,17.1827956989247,20
"358",2013-03-09,13.2147887323944,81.2570422535211,68,0,0,15,48.1985294117647,19.5147058823529,24
"359",2013-03-10,11.2673611111111,107.569444444444,0,0,0,0,NA,NA,19
"360",2013-03-11,9.11805555555556,196.246527777778,0,0,0,0,NA,NA,15
"361",2013-03-12,15.9756944444444,205.472222222222,90,0,0,15,239.741379310345,16.5431034482759,21
"362",2013-03-13,19.8194444444444,41.5868055555556,144,59,0,20,41.5868055555556,19.8194444444444,22
"363",2013-03-14,19.4661654135338,33.5526315789474,133,0,0,15,33.5526315789474,19.4661654135338,24
"364",2013-03-15,18.3705357142857,51.2053571428571,112,0,0,15,51.2053571428571,18.3705357142857,21
"365",2013-03-16,13.8689655172414,80.5103448275862,79,0,0,15,58.35625,17.8875,20
"366",2013-03-17,10.9344827586207,122.631034482759,0,0,0,0,NA,NA,17
"367",2013-03-18,11.3379310344828,130.620689655172,26,0,0,15,138.71875,15.9375,18
"368",2013-03-19,9.5448275862069,105.544827586207,0,0,0,0,NA,NA,14
"369",2013-03-20,12.4965517241379,82.9586206896552,29,26,0,20,19.0909090909091,22.0606060606061,27
"370",2013-03-21,10.6034482758621,86.7965517241379,55,0,0,15,45.2017543859649,15.8947368421053,18
"371",2013-03-22,10.8184931506849,124.897260273973,0,0,0,0,NA,NA,17
"372",2013-03-23,13.236301369863,160.941780821918,50,0,0,15,154.935483870968,16.6854838709677,22
"373",2013-03-24,8.1986301369863,276.263698630137,0,0,0,0,NA,NA,13
"374",2013-03-25,22.0616438356164,32.2979452054795,146,122,0,20,32.2979452054795,22.0616438356164,25
"375",2013-03-26,21.8503401360544,44.6020408163265,147,136,0,20,44.6020408163265,21.8503401360544,24
"376",2013-03-27,16.4583333333333,32.7638888888889,148,0,0,15,32.7638888888889,16.4583333333333,19
"377",2013-03-28,14.6081081081081,65.4391891891892,85,0,0,15,49.5411764705882,18.6941176470588,22
"378",2013-03-29,14.3952702702703,66.1689189189189,92,0,0,15,53.1489361702128,17.6276595744681,22
"379",2013-03-30,15.1277214714715,69.1196399321399,91,0,0,15,52.5985086342229,18.831043956044,22
"380",2013-03-31,12.3175675675676,98.1186186186186,64,0,0,15,47,16.8046875,19
"381",2013-04-01,12.9270406770407,92.1680999180999,35,0,0,15,61.7208593875261,15.7518037518038,17
"382",2013-04-02,12.3732289336316,109.556674123788,42,0,0,15,70.4876543209877,16.0913580246914,17
"383",2013-04-03,13.1812080536913,162.302013422819,66,0,0,15,161.94776119403,16.6940298507463,19
"384",2013-04-04,12.0044742729306,248.815436241611,32,0,0,15,314.243902439024,15.9634146341463,17
"385",2013-04-05,19.748322147651,329.147651006711,144,47,0,20,328.808219178082,19.8595890410959,25
"386",2013-04-06,10.1711409395973,131.073825503356,55,0,0,15,40.6636363636364,17.1454545454545,19
"387",2013-04-07,15.5666666666667,77.1,94,54,0,20,56.5053191489362,19.8191489361702,23
"388",2013-04-08,13.1566666666667,104.886666666667,48,0,0,15,57.0961538461538,18.1346153846154,21
"389",2013-04-09,15.22,136.483333333333,104,0,0,15,138.438053097345,17.1902654867257,21
"390",2013-04-10,14.8278145695364,135.612582781457,50,0,0,15,133.38125,17.325,21
"391",2013-04-11,12.7818248712288,119.320088300221,30,0,0,15,132.635933806147,17.1052009456265,20
"392",2013-04-12,9.68579838116262,213.704930095659,0,0,0,0,NA,NA,15
"393",2013-04-13,10.9572368421053,116.898026315789,0,0,0,0,NA,NA,18
"394",2013-04-14,11.7730263157895,126.644736842105,28,0,0,15,138.824324324324,16.4594594594595,19
"395",2013-04-15,11.4934210526316,106.513157894737,0,0,0,0,NA,NA,18
"396",2013-04-16,14.0296052631579,112.032894736842,34,0,0,15,110.210843373494,16.2289156626506,20
"397",2013-04-17,15.0559210526316,105.759868421053,57,0,0,15,85.3354430379747,18.1835443037975,24
"398",2013-04-18,13.3026315789474,139.990131578947,30,0,0,15,138.163636363636,16.8636363636364,20
"399",2013-04-19,13.7385620915033,117.281045751634,62,0,0,15,94.5806451612903,19.241935483871,23
"400",2013-04-20,12.5751633986928,98.6862745098039,82,0,0,15,47.4085365853659,18.5853658536585,21
"401",2013-04-22,13.1209677419355,179.879032258065,52,0,0,15,101.209090909091,16.3363636363636,18
"402",2013-04-23,14.1437908496732,74.0065359477124,87,32,0,20,61.1022727272727,18.8522727272727,23
"403",2013-04-24,16.2385620915033,86.3725490196078,76,56,0,20,52.2337662337662,21.8571428571429,25
"404",2013-04-25,18.9188311688312,71.3344155844156,96,90,26,25,48.8229166666667,24.7239583333333,28
"405",2013-04-26,18.2451612903226,69.5935483870968,101,79,0,20,60.2110091743119,21.2798165137615,25
"406",2013-04-27,16.741935483871,66.5096774193548,96,64,0,20,55.3177083333333,21.109375,26
"407",2013-04-28,15.5612903225806,73.8935483870968,88,47,0,20,55.3586956521739,19.7445652173913,22
"408",2013-04-29,8.3125,132.21875,0,0,0,0,NA,NA,14
"409",2013-05-01,13.241935483871,93.6935483870968,67,0,0,15,57.4375,16.7670454545455,19
"410",2013-05-02,13.858064516129,130.570967741935,90,0,0,15,91.6944444444444,18.8777777777778,25
"411",2013-05-03,18.5705128205128,315.464743589744,107,74,0,20,314.574380165289,20.3181818181818,25
"412",2013-05-04,14.1858974358974,314.907051282051,40,0,0,15,327.311111111111,18.2777777777778,22
"413",2013-05-05,13.6666666666667,47.9807692307692,65,0,0,15,45.6567164179104,16.4402985074627,19
"414",2013-05-06,11.4775641025641,52.4967948717949,41,0,0,15,45.2978723404255,15.9893617021277,17
"415",2013-05-07,12.9808917197452,67.0509554140127,79,0,0,15,52.3544303797468,17.1075949367089,18
"416",2013-05-08,13.5828025477707,78.1273885350318,79,0,0,15,61.99375,18.3125,21
"417",2013-05-09,14.5031847133758,85.2707006369427,82,33,0,20,59.6768292682927,19.7073170731707,23
"418",2013-05-10,12.3089171974522,130.907643312102,0,0,0,0,NA,NA,18
"419",2013-05-11,15.4140127388535,105.96178343949,60,0,0,15,70.2151162790698,18.6627906976744,24
"420",2013-05-12,13.4235668789809,93.2611464968153,58,0,0,15,41.5793650793651,19.3730158730159,23
"421",2013-05-13,16.5664556962025,52.7943037974684,99,70,0,20,40.8030303030303,21.3434343434343,26
"422",2013-05-14,19.9018987341772,55.2943037974684,158,80,0,20,55.2943037974684,19.9018987341772,24
"423",2013-05-15,15.0822784810127,60.0727848101266,96,57,0,20,42.0989583333333,19.390625,22
"424",2013-05-16,13.8670886075949,80.2848101265823,90,0,0,15,55.3166666666667,19.1333333333333,22
"425",2013-05-17,14.9195128842676,84.3257402802893,83,50,0,20,56.222493545611,20.6299160929432,24
"426",2013-05-18,16.0822784810127,71.629746835443,100,67,0,20,55.325,20.955,24
"427",2013-05-19,15.437106918239,93.9213836477987,74,48,0,20,60.2039473684211,20.9078947368421,25
"428",2013-05-20,15.2861635220126,93.874213836478,69,55,0,20,74.7126436781609,20.0632183908046,24
"429",2013-05-21,14.8378756114605,98.0216631726066,72,26,0,20,71.5410052910053,19.1335978835979,22
"430",2013-05-22,16.0974842767296,91.9874213836478,84,51,0,20,61.3131868131868,20.4450549450549,23
"431",2013-05-23,15.0063766596785,80.4253144654088,87,53,0,20,55.8333333333333,20.3275862068966,26
"432",2013-05-24,14.6698113207547,83.8050314465409,68,53,0,20,56.8421052631579,20.7960526315789,25
"433",2013-05-25,18.6383647798742,64.7358490566038,116,87,34,25,55.1896551724138,21.6853448275862,28
"434",2013-05-26,17.8930817610063,66.3081761006289,100,86,0,20,55.595,22.5,26
"435",2013-05-27,14.6163522012579,73.1698113207547,90,40,0,20,57.3888888888889,19.3833333333333,22
"436",2013-05-28,9.15408805031447,123.276729559748,0,0,0,0,NA,NA,16
"437",2013-05-29,11.248427672956,85.9779874213836,0,0,0,0,NA,NA,21
"438",2013-05-30,12.690625,122.4375,32,0,0,15,88.0390625,17.296875,23
"439",2013-05-31,17.1470588235294,59.9117647058824,81,0,0,15,56.0432098765432,18.5185185185185,22
"440",2013-06-01,12.3012422360248,90.7577639751553,49,0,0,15,67.3076923076923,18.6384615384615,23
"441",2013-06-02,5.47204968944099,112.012422360248,0,0,0,0,NA,NA,11
"442",2013-06-03,7.09627329192547,147.437888198758,0,0,0,0,NA,NA,12
"443",2013-06-04,6.2888198757764,241.419254658385,0,0,0,0,NA,NA,12
"444",2013-06-05,11.0931677018634,274.055900621118,0,0,0,0,NA,NA,16
"445",2013-06-06,9.8167701863354,194.714285714286,0,0,0,0,NA,NA,13
"446",2013-06-07,8.39130434782609,190.742236024845,0,0,0,0,NA,NA,17
"447",2013-06-08,10.8354037267081,130.791925465839,0,0,0,0,NA,NA,28
"448",2013-06-09,12.1770186335404,116.080745341615,47,0,0,15,69.5425531914894,16.8829787234043,20
"449",2013-06-10,12.8757763975155,93.9316770186335,71,0,0,15,58.8380281690141,17.8169014084507,20
"450",2013-06-11,13.1366459627329,84.7546583850932,70,0,0,15,57.8142857142857,18.6357142857143,23
"451",2013-06-12,12.444099378882,85.0527950310559,54,0,0,15,59.875,17.6,20
"452",2013-06-13,11.9228395061728,72.1944444444444,92,0,0,15,41.7880434782609,16.6413043478261,19
"453",2013-06-14,11.4197530864198,58.462962962963,54,0,0,15,48.551724137931,17.4396551724138,19
"454",2013-06-15,12.0432098765432,91.462962962963,74,0,0,15,56.0866666666667,17.9,21
"455",2013-06-16,13.3447204968944,66.6459627329193,66,0,0,15,55.3705882352941,17.8647058823529,22
"456",2013-06-17,10.7018633540373,85.5745341614907,54,0,0,15,67.7222222222222,18.0648148148148,23
"457",2013-06-18,9.56211180124224,104.555900621118,0,0,0,0,NA,NA,21
"458",2013-06-19,12.6180124223602,82.7826086956522,53,0,0,15,67.3303571428571,16.7589285714286,19
"459",2013-06-20,14.1614906832298,71.7515527950311,90,0,0,15,62.6833333333333,18.3888888888889,21
"460",2013-06-21,14.3385093167702,65.2919254658385,94,0,0,15,55.7127659574468,18.1276595744681,21
"461",2013-06-22,11.0155279503106,80.7515527950311,24,0,0,15,57.554347826087,16.9347826086957,20
"462",2013-06-23,11.1521739130435,91.6366459627329,0,0,0,0,NA,NA,20
"463",2013-06-24,12.9068322981366,79.8726708074534,88,0,0,15,59.2329545454545,17.4545454545455,21
"464",2013-06-25,12.6335403726708,76.5155279503106,66,0,0,15,55.0961538461538,16.9038461538462,19
"465",2013-06-26,11.0124223602484,66.7795031055901,57,0,0,15,51.3421052631579,16.9736842105263,19
"466",2013-06-27,9.48447204968944,67.3354037267081,0,0,0,0,NA,NA,17
"467",2013-06-28,8.35093167701863,67.9472049689441,0,0,0,0,NA,NA,14
"468",2013-06-29,9.35403726708075,272.024844720497,0,0,0,0,NA,NA,16
"469",2013-06-30,7.20807453416149,176.164596273292,0,0,0,0,NA,NA,12
"470",2013-07-01,8.56521739130435,130.813664596273,0,0,0,0,NA,NA,13
"471",2013-07-02,9.13975155279503,79.6801242236025,0,0,0,0,NA,NA,17
"472",2013-07-03,5.64285714285714,114.683229813665,0,0,0,0,NA,NA,19
"473",2013-07-04,6.53726708074534,137.860248447205,0,0,0,0,NA,NA,13
"474",2013-07-05,9.159375,123.575,0,0,0,0,NA,NA,19
"475",2013-07-06,9.96339285714286,120.598214285714,0,0,0,0,NA,NA,17
"476",2013-07-07,9.809375,102.596875,0,0,0,0,NA,NA,24
"477",2013-07-08,13.096875,64.14375,76,0,0,15,54.3961038961039,17.038961038961,20
"478",2013-07-09,12.871875,72.153125,78,0,0,15,59.126582278481,16.8987341772152,19
"479",2013-07-10,11.975,71.809375,42,0,0,15,58.4,16.13,18
"480",2013-07-11,8.321875,81.809375,0,0,0,0,NA,NA,21
"481",2013-07-12,8.53125,74.428125,0,0,0,0,NA,NA,15
"482",2013-07-13,8.5125,78.4875,0,0,0,0,NA,NA,17
"483",2013-07-14,9.071875,118.928125,0,0,0,0,NA,NA,16
"484",2013-07-15,8.803125,115.703125,0,0,0,0,NA,NA,17
"485",2013-07-16,13.484375,72.675,82,0,0,15,67.9047619047619,16.577380952381,19
"486",2013-07-17,10.559375,67.521875,0,0,0,0,NA,NA,15
"487",2013-07-18,8.79559748427673,98.4811320754717,0,0,0,0,NA,NA,20
"488",2013-07-19,9.62578616352201,77.940251572327,0,0,0,0,NA,NA,18
"489",2013-07-20,11.0440251572327,80.374213836478,34,0,0,15,65.6843971631206,16.645390070922,21
"490",2013-07-21,11.4433962264151,121.679245283019,0,0,0,0,NA,NA,16
"491",2013-07-22,13.1729559748428,71.3270440251572,72,0,0,15,54.82,17.06,20
"492",2013-07-23,14.3867924528302,63.6918238993711,82,0,0,15,51.9698795180723,18.0421686746988,22
"493",2013-07-24,11.4018987341772,72.3386075949367,51,0,0,15,50.0322580645161,16.3790322580645,19
"494",2013-07-25,11.120253164557,59.9525316455696,54,0,0,15,52.3671875,16.1171875,19
"495",2013-07-26,10.870253164557,69.0348101265823,59,0,0,15,33.635593220339,16.2627118644068,18
"496",2013-07-27,9.48417721518987,79.1708860759494,0,0,0,0,NA,NA,15
"497",2013-07-28,11.9905063291139,82.5158227848101,81,0,0,15,50.3827160493827,16.5617283950617,18
"498",2013-07-29,12.3164556962025,68.4462025316456,69,0,0,15,50.9452054794521,17.3356164383562,19
"499",2013-07-30,13.753164556962,55.1645569620253,78,0,0,15,49.5882352941176,16.0882352941176,18
"500",2013-07-31,3.02439024390244,194.475609756098,0,0,0,0,NA,NA,7
"501",2013-08-05,14.2862699576409,48.9636669110459,80,0,0,15,47.8090909090909,15.9823863636364,17
"502",2013-08-06,10.6955128205128,68.3205128205128,42,0,0,15,43.5,15.9035087719298,18
"503",2013-08-07,8.99528657616893,59.493778280543,0,0,0,0,NA,NA,15
"504",2013-08-08,6.8974358974359,241.830128205128,0,0,0,0,NA,NA,11
"505",2013-08-09,7.60576923076923,107.044871794872,0,0,0,0,NA,NA,15
"506",2013-08-10,10.3311965811966,101.986467236467,0,0,0,0,NA,NA,20
"507",2013-08-11,11.3989211020461,64.3794798951049,35,0,0,15,49.5694444444444,17.2222222222222,19
"508",2013-08-12,14.341935483871,62.9878136200717,79,0,0,15,53.3354430379747,18.5696202531646,23
"509",2013-08-13,10.8506493506494,52.3993506493507,0,0,0,0,NA,NA,16
"510",2013-08-14,12.6655844155844,47.1266233766234,47,0,0,15,44.6014492753623,15.4130434782609,17
"511",2013-08-15,14.7337662337662,55.6006493506493,80,0,0,15,52.0308641975309,18.0123456790123,21
"512",2013-08-16,10.275974025974,129.522727272727,0,0,0,0,NA,NA,19
"513",2013-08-17,8.43831168831169,149.285714285714,0,0,0,0,NA,NA,14
"514",2013-08-18,11.2908496732026,90.6437908496732,27,0,0,15,63.75,16,18
"515",2013-08-19,11.2516339869281,55.1078431372549,0,0,0,0,NA,NA,16
"516",2013-08-20,8.85294117647059,83.5816993464052,0,0,0,0,NA,NA,17
"517",2013-08-21,11.6274509803922,46.6372549019608,0,0,0,0,NA,NA,16
"518",2013-08-22,11.6430127606598,48.4737005913477,34,0,0,15,31.64,15.77,17
"519",2013-08-23,8.03267973856209,81.5,0,0,0,0,NA,NA,19
"520",2013-08-24,7.75268817204301,82.1505376344086,0,0,0,0,NA,NA,17
"521",2013-08-26,13.6184210526316,69.0526315789474,64,0,0,15,55.14,16.8,19
"522",2013-08-27,11.4407894736842,58.8092105263158,43,0,0,15,43.9090909090909,16.5340909090909,19
"523",2013-08-28,10.7302631578947,60.7927631578947,47,0,0,15,43.4148936170213,16.5744680851064,20
"524",2013-08-29,10.4638157894737,52.2828947368421,37,0,0,15,35.3243243243243,16.7297297297297,19
"525",2013-08-30,11.0133333333333,55.7666666666667,44,0,0,15,45.9111111111111,16.7444444444444,18
"526",2013-08-31,9.08333333333333,67.36,34,0,0,15,48.7058823529412,16.3235294117647,18
"527",2013-09-01,10.1566666666667,78.6633333333333,35,0,0,15,57.6756756756757,17.7162162162162,23
"528",2013-09-02,9.74380165289256,103.752066115702,31,0,0,15,46.5483870967742,19.2258064516129,23
"529",2013-09-05,11.3221476510067,77.2214765100671,33,0,0,15,48.6571428571429,16.6714285714286,19
"530",2013-09-06,9.63422818791946,77.7281879194631,0,0,0,0,NA,NA,17
"531",2013-09-07,9.67114093959731,58.3825503355705,0,0,0,0,NA,NA,19
"532",2013-09-08,10.4395973154362,77.9765100671141,28,0,0,15,58.9375,16.90625,20
"533",2013-09-09,10.6342281879195,87.7885906040269,30,0,0,15,60.9324324324324,16.8648648648649,21
"534",2013-09-10,9.09459459459459,81.1047297297297,0,0,0,0,NA,NA,19
"535",2013-09-11,11.3682432432432,84.2128378378378,0,0,0,0,NA,NA,16
"536",2013-09-12,7.71283783783784,116.361486486486,0,0,0,0,NA,NA,15
"537",2013-09-13,9.84459459459459,108.557432432432,0,0,0,0,NA,NA,17
"538",2013-09-14,9.05743243243243,137.810810810811,0,0,0,0,NA,NA,14
"539",2013-09-15,6.45578231292517,117.261904761905,0,0,0,0,NA,NA,14
"540",2013-09-16,12.8741496598639,98.6530612244898,0,0,0,0,NA,NA,20
"541",2013-09-17,16.0986394557823,67.530612244898,94,0,0,15,65.3608695652174,16.7869565217391,20
"542",2013-09-18,10.8664383561644,111.366438356164,0,0,0,0,NA,NA,15
"543",2013-09-19,13.2020547945205,122.86301369863,0,0,0,0,NA,NA,19
"544",2013-09-20,9.39383561643836,112.893835616438,0,0,0,0,NA,NA,20
"545",2013-09-21,9.56896551724138,105.51724137931,0,0,0,0,NA,NA,16
"546",2013-09-22,8.09655172413793,168.644827586207,0,0,0,0,NA,NA,13
"547",2013-09-23,6.84827586206897,166.175862068966,0,0,0,0,NA,NA,11
"548",2013-09-24,7.68620689655172,131.148275862069,0,0,0,0,NA,NA,13
"549",2013-09-25,6.30344827586207,120.562068965517,0,0,0,0,NA,NA,12
"550",2013-09-26,8.20486111111111,115.472222222222,0,0,0,0,NA,NA,13
"551",2013-09-27,8.75347222222222,92.9652777777778,0,0,0,0,NA,NA,15
"552",2013-09-28,9.23611111111111,62.9375,0,0,0,0,NA,NA,16
"553",2013-09-29,10.2291666666667,54.4027777777778,29,0,0,15,34.241935483871,15.5483870967742,17
"554",2013-09-30,6.42708333333333,91.5902777777778,0,0,0,0,NA,NA,14
"555",2013-10-01,10.1398601398601,72.8111888111888,44,0,0,15,48.0108695652174,16.8913043478261,19
"556",2013-10-02,12.2272727272727,41.6363636363636,0,0,0,0,NA,NA,17
"557",2013-10-03,6.76573426573427,202.611888111888,0,0,0,0,NA,NA,11
"558",2013-10-04,6.5034965034965,162.496503496503,0,0,0,0,NA,NA,15
"559",2013-10-05,9.98251748251748,83.2342657342657,0,0,0,0,NA,NA,16
"560",2013-10-06,8.81468531468532,81.4230769230769,0,0,0,0,NA,NA,15
"561",2013-10-07,6.4822695035461,230.790780141844,0,0,0,0,NA,NA,20
"562",2013-10-08,9.38652482269504,51.1666666666667,31,0,0,15,23.0483870967742,17,18
"563",2013-10-09,10.7234042553191,76.7801418439716,44,0,0,15,55.9555555555556,16.1555555555556,18
"564",2013-10-10,10.1737588652482,74.2517730496454,27,0,0,15,61.234375,15.546875,17
"565",2013-10-11,11.3617021276596,68.4716312056738,46,0,0,15,58.3478260869565,16.0108695652174,17
"566",2013-10-12,11.8535714285714,61.9285714285714,49,0,0,15,42.6826923076923,17.5961538461538,19
"567",2013-10-13,11.4571428571429,65.375,51,0,0,15,45.0196078431373,16.3529411764706,18
"568",2013-10-14,8.34285714285714,83.7678571428571,0,0,0,0,NA,NA,16
"569",2013-10-15,7.15714285714286,65.8535714285714,0,0,0,0,NA,NA,11
"570",2013-10-16,8.98571428571429,76.025,0,0,0,0,NA,NA,14
"571",2013-10-17,7.01428571428571,49.2964285714286,0,0,0,0,NA,NA,12.5
"572",2013-10-18,6.81428571428571,66.1535714285714,0,0,0,0,NA,NA,12
"573",2013-10-19,7.43165467625899,80.4640287769784,0,0,0,0,NA,NA,13
"574",2013-10-20,8.65827338129496,65.1151079136691,0,0,0,0,NA,NA,14
"575",2013-10-21,9.60869565217391,105.663043478261,0,0,0,0,NA,NA,17
"576",2013-10-22,8.48188405797101,85.1413043478261,0,0,0,0,NA,NA,17
"577",2013-10-23,7.4963768115942,67.9710144927536,0,0,0,0,NA,NA,13
"578",2013-10-24,16.4311594202899,71.3260869565217,100,0,0,15,70.9590163934426,16.8811475409836,19
"579",2013-10-25,16.0652173913043,70.8840579710145,76,0,0,15,67.7216494845361,17.7731958762887,23
"580",2013-10-26,15.9087591240876,71.7116788321168,97,0,0,15,67.5740740740741,17.4212962962963,21
"581",2013-10-27,11.7700729927007,70.7664233576642,34,0,0,15,58.1973684210526,18.1184210526316,21
"582",2013-10-28,11.2919708029197,67.2408759124088,40,0,0,15,49.575,17.025,18
"583",2013-10-29,13.3540145985401,68.5912408759124,35,0,0,15,65.5092592592593,16.8055555555556,20
"584",2013-10-30,13.2007299270073,77.8832116788321,56,0,0,15,67.9918032786885,16.0710382513661,18
"585",2013-10-31,9.32481751824817,128.051094890511,0,0,0,0,NA,NA,14
"586",2013-11-01,7.95955882352941,127.147058823529,0,0,0,0,NA,NA,14
"587",2013-11-02,10.7683823529412,153.8125,45,44,0,20,84.5888888888889,24.2555555555556,27
"588",2013-11-03,17.7925925925926,53.9962962962963,135,0,0,15,53.9962962962963,17.7925925925926,20
"589",2013-11-04,14.6222222222222,69.1185185185185,61,0,0,15,63.421875,15.75,17
"590",2013-11-05,11.4555555555556,79.6555555555556,0,0,0,0,NA,NA,16
"591",2013-11-06,8.68888888888889,174.725925925926,0,0,0,0,NA,NA,11
"592",2013-11-07,14.1185185185185,39.6333333333333,24,0,0,15,50.44,16.32,20
"593",2013-11-08,18.3222222222222,55.0481481481482,135,0,0,15,55.0481481481482,18.3222222222222,24
"594",2013-11-09,13.6703703703704,49.5222222222222,44,0,0,15,32.5795454545455,15.5568181818182,16.5
"595",2013-11-10,12.4962686567164,55.6007462686567,40,0,0,15,46.9642857142857,16.297619047619,18
"596",2013-11-11,10.3992537313433,56.6753731343284,0,0,0,0,NA,NA,15
"597",2013-11-12,8.82462686567164,50.4365671641791,0,0,0,0,NA,NA,17
"598",2013-11-13,27.0746268656716,45.3022388059701,134,134,96,25,45.3022388059701,27.0746268656716,31
"599",2013-11-14,13.089552238806,71.8768656716418,0,0,0,0,NA,NA,19
